tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2
Streptomyces_lydicus_103,Bacteria,rank_2,Streptomyces_lydicus_103,Root,GH18,Bacteria,Streptomyces_lydicus_103
Streptomyces_lydicus_M01,Bacteria,rank_2,Streptomyces_lydicus_M01,Root,GH18,Bacteria,Streptomyces_lydicus_M01
Streptomyces_lydicus_WYEC_108,Bacteria,rank_2,Streptomyces_lydicus_WYEC_108,Root,GH18,Bacteria,Streptomyces_lydicus_WYEC_108
Streptomyces_marincola_SCSIO_64649,Bacteria,rank_2,Streptomyces_marincola_SCSIO_64649,Root,GH18,Bacteria,Streptomyces_marincola_SCSIO_64649
Streptomyces_mirabilis_P16B-1,Bacteria,rank_2,Streptomyces_mirabilis_P16B-1,Root,GH18,Bacteria,Streptomyces_mirabilis_P16B-1
Streptomyces_mobaraensis_DSM_40587,Bacteria,rank_2,Streptomyces_mobaraensis_DSM_40587,Root,GH18,Bacteria,Streptomyces_mobaraensis_DSM_40587
Streptomyces_mobaraensis_NBRC_13819_=_DSM_40847,Bacteria,rank_2,Streptomyces_mobaraensis_NBRC_13819_=_DSM_40847,Root,GH18,Bacteria,Streptomyces_mobaraensis_NBRC_13819_=_DSM_40847
Streptomyces_murinus_CR-43,Bacteria,rank_2,Streptomyces_murinus_CR-43,Root,GH18,Bacteria,Streptomyces_murinus_CR-43
Streptomyces_nigra_452,Bacteria,rank_2,Streptomyces_nigra_452,Root,GH18,Bacteria,Streptomyces_nigra_452
Streptomyces_nigrescens_HEK616,Bacteria,rank_2,Streptomyces_nigrescens_HEK616,Root,GH18,Bacteria,Streptomyces_nigrescens_HEK616
Streptomyces_nitrosporeus_ATCC_12769,Bacteria,rank_2,Streptomyces_nitrosporeus_ATCC_12769,Root,GH18,Bacteria,Streptomyces_nitrosporeus_ATCC_12769
Streptomyces_niveus_SCSIO_3406,Bacteria,rank_2,Streptomyces_niveus_SCSIO_3406,Root,GH18,Bacteria,Streptomyces_niveus_SCSIO_3406
Streptomyces_nodosus_ATCC_14899,Bacteria,rank_2,Streptomyces_nodosus_ATCC_14899,Root,GH18,Bacteria,Streptomyces_nodosus_ATCC_14899
Streptomyces_nojiriensis_JCM_3382,Bacteria,rank_2,Streptomyces_nojiriensis_JCM_3382,Root,GH18,Bacteria,Streptomyces_nojiriensis_JCM_3382
Streptomyces_noursei_A-2-1,Bacteria,rank_2,Streptomyces_noursei_A-2-1,Root,GH18,Bacteria,Streptomyces_noursei_A-2-1
Streptomyces_noursei_ATCC_11455,Bacteria,rank_2,Streptomyces_noursei_ATCC_11455,Root,GH18,Bacteria,Streptomyces_noursei_ATCC_11455
Streptomyces_olivaceoviridis_ATCC_11238,Bacteria,rank_2,Streptomyces_olivaceoviridis_ATCC_11238,Root,GH18,Bacteria,Streptomyces_olivaceoviridis_ATCC_11238
Streptomyces_pactum_ACT12,Bacteria,rank_2,Streptomyces_pactum_ACT12,Root,GH18,Bacteria,Streptomyces_pactum_ACT12
Streptomyces_pactum_KLBMP_5084,Bacteria,rank_2,Streptomyces_pactum_KLBMP_5084,Root,GH18,Bacteria,Streptomyces_pactum_KLBMP_5084
Streptomyces_paludis_GSSD-12,Bacteria,rank_2,Streptomyces_paludis_GSSD-12,Root,GH18,Bacteria,Streptomyces_paludis_GSSD-12
Streptomyces_paromomycinus_NRRL_2455,Bacteria,rank_2,Streptomyces_paromomycinus_NRRL_2455,Root,GH18,Bacteria,Streptomyces_paromomycinus_NRRL_2455
Streptomyces_parvulus_2297,Bacteria,rank_2,Streptomyces_parvulus_2297,Root,GH18,Bacteria,Streptomyces_parvulus_2297
Streptomyces_peucetius,Bacteria,rank_2,Streptomyces_peucetius,Root,GH18,Bacteria,Streptomyces_peucetius
Streptomyces_peucetius_NA0869,Bacteria,rank_2,Streptomyces_peucetius_NA0869,Root,GH18,Bacteria,Streptomyces_peucetius_NA0869
Streptomyces_peucetius_subsp._caesius_ATCC_27952,Bacteria,rank_2,Streptomyces_peucetius_subsp._caesius_ATCC_27952,Root,GH18,Bacteria,Streptomyces_peucetius_subsp._caesius_ATCC_27952
Streptomyces_phaeolivaceus_GY16,Bacteria,rank_2,Streptomyces_phaeolivaceus_GY16,Root,GH18,Bacteria,Streptomyces_phaeolivaceus_GY16
Streptomyces_phaeoluteigriseus_Qhu-M197,Bacteria,rank_2,Streptomyces_phaeoluteigriseus_Qhu-M197,Root,GH18,Bacteria,Streptomyces_phaeoluteigriseus_Qhu-M197
Streptomyces_platensis_ATCC_23948,Bacteria,rank_2,Streptomyces_platensis_ATCC_23948,Root,GH18,Bacteria,Streptomyces_platensis_ATCC_23948
Streptomyces_plicatus_ATCC_27800,Bacteria,rank_2,Streptomyces_plicatus_ATCC_27800,Root,GH18,Bacteria,Streptomyces_plicatus_ATCC_27800
Streptomyces_pluripotens_MUSC_135,Bacteria,rank_2,Streptomyces_pluripotens_MUSC_135,Root,GH18,Bacteria,Streptomyces_pluripotens_MUSC_135
Streptomyces_prasinus_ATCC_13879,Bacteria,rank_2,Streptomyces_prasinus_ATCC_13879,Root,GH18,Bacteria,Streptomyces_prasinus_ATCC_13879
Streptomyces_pratensis_ATCC_33331,Bacteria,rank_2,Streptomyces_pratensis_ATCC_33331,Root,GH18,Bacteria,Streptomyces_pratensis_ATCC_33331
Streptomyces_pristinaespiralis_HCCB_10218,Bacteria,rank_2,Streptomyces_pristinaespiralis_HCCB_10218,Root,GH18,Bacteria,Streptomyces_pristinaespiralis_HCCB_10218
Streptomyces_pristinaespiralis_PR11,Bacteria,rank_2,Streptomyces_pristinaespiralis_PR11,Root,GH18,Bacteria,Streptomyces_pristinaespiralis_PR11
Streptomyces_puniciscabiei_TW1S1,Bacteria,rank_2,Streptomyces_puniciscabiei_TW1S1,Root,GH18,Bacteria,Streptomyces_puniciscabiei_TW1S1
Streptomyces_qaidamensis_S10(2016),Bacteria,rank_2,Streptomyces_qaidamensis_S10(2016),Root,GH18,Bacteria,Streptomyces_qaidamensis_S10(2016)
Streptomyces_qinzhouensis_SSL-25,Bacteria,rank_2,Streptomyces_qinzhouensis_SSL-25,Root,GH18,Bacteria,Streptomyces_qinzhouensis_SSL-25
Streptomyces_radiopugnans_MRC003,Bacteria,rank_2,Streptomyces_radiopugnans_MRC003,Root,GH18,Bacteria,Streptomyces_radiopugnans_MRC003
Streptomyces_rapamycinicus_NRRL_5491,Bacteria,rank_2,Streptomyces_rapamycinicus_NRRL_5491,Root,GH18,Bacteria,Streptomyces_rapamycinicus_NRRL_5491
Streptomyces_rectiverticillatus_B15-08,Bacteria,rank_2,Streptomyces_rectiverticillatus_B15-08,Root,GH18,Bacteria,Streptomyces_rectiverticillatus_B15-08
Streptomyces_reticuli,Bacteria,rank_2,Streptomyces_reticuli,Root,GH18,Bacteria,Streptomyces_reticuli
Streptomyces_rimosus_ATCC_10970,Bacteria,rank_2,Streptomyces_rimosus_ATCC_10970,Root,GH18,Bacteria,Streptomyces_rimosus_ATCC_10970
Streptomyces_rimosus_R6-500,Bacteria,rank_2,Streptomyces_rimosus_R6-500,Root,GH18,Bacteria,Streptomyces_rimosus_R6-500
Streptomyces_rimosus_WT5260,Bacteria,rank_2,Streptomyces_rimosus_WT5260,Root,GH18,Bacteria,Streptomyces_rimosus_WT5260
Streptomyces_rochei_7434AN4,Bacteria,rank_2,Streptomyces_rochei_7434AN4,Root,GH18,Bacteria,Streptomyces_rochei_7434AN4
Streptomyces_roseirectus_CRXT-G-22,Bacteria,rank_2,Streptomyces_roseirectus_CRXT-G-22,Root,GH18,Bacteria,Streptomyces_roseirectus_CRXT-G-22
Streptomyces_rubrolavendulae_MJM4426,Bacteria,rank_2,Streptomyces_rubrolavendulae_MJM4426,Root,GH18,Bacteria,Streptomyces_rubrolavendulae_MJM4426
Streptomyces_rutgersensis_NBH77,Bacteria,rank_2,Streptomyces_rutgersensis_NBH77,Root,GH18,Bacteria,Streptomyces_rutgersensis_NBH77
Streptomyces_sampsonii_KJ40,Bacteria,rank_2,Streptomyces_sampsonii_KJ40,Root,GH18,Bacteria,Streptomyces_sampsonii_KJ40
Streptomyces_scabiei_87.22,Bacteria,rank_2,Streptomyces_scabiei_87.22,Root,GH18,Bacteria,Streptomyces_scabiei_87.22
Streptomyces_seoulensis_A01,Bacteria,rank_2,Streptomyces_seoulensis_A01,Root,GH18,Bacteria,Streptomyces_seoulensis_A01
Streptomyces_seoulensis_HEK131,Bacteria,rank_2,Streptomyces_seoulensis_HEK131,Root,GH18,Bacteria,Streptomyces_seoulensis_HEK131
Streptomyces_seoulensis_KCTC_9819,Bacteria,rank_2,Streptomyces_seoulensis_KCTC_9819,Root,GH18,Bacteria,Streptomyces_seoulensis_KCTC_9819
Streptomyces_sp._11-1-2,Bacteria,rank_2,Streptomyces_sp._11-1-2,Root,GH18,Bacteria,Streptomyces_sp._11-1-2
Streptomyces_sp._130,Bacteria,rank_2,Streptomyces_sp._130,Root,GH18,Bacteria,Streptomyces_sp._130
Streptomyces_sp._2114.2,Bacteria,rank_2,Streptomyces_sp._2114.2,Root,GH18,Bacteria,Streptomyces_sp._2114.2
Streptomyces_sp._2323.1,Bacteria,rank_2,Streptomyces_sp._2323.1,Root,GH18,Bacteria,Streptomyces_sp._2323.1
Streptomyces_sp._3025,Bacteria,rank_2,Streptomyces_sp._3025,Root,GH18,Bacteria,Streptomyces_sp._3025
Streptomyces_sp._3214.6,Bacteria,rank_2,Streptomyces_sp._3214.6,Root,GH18,Bacteria,Streptomyces_sp._3214.6
Streptomyces_sp._4F,Bacteria,rank_2,Streptomyces_sp._4F,Root,GH18,Bacteria,Streptomyces_sp._4F
Streptomyces_sp._604F,Bacteria,rank_2,Streptomyces_sp._604F,Root,GH18,Bacteria,Streptomyces_sp._604F
Streptomyces_sp._769,Bacteria,rank_2,Streptomyces_sp._769,Root,GH18,Bacteria,Streptomyces_sp._769
Streptomyces_sp._891-h,Bacteria,rank_2,Streptomyces_sp._891-h,Root,GH18,Bacteria,Streptomyces_sp._891-h
Streptomyces_sp._A02,Bacteria,rank_2,Streptomyces_sp._A02,Root,GH18,Bacteria,Streptomyces_sp._A02
Streptomyces_sp._A1-5,Bacteria,rank_2,Streptomyces_sp._A1-5,Root,GH18,Bacteria,Streptomyces_sp._A1-5
Streptomyces_sp._A10(2020),Bacteria,rank_2,Streptomyces_sp._A10(2020),Root,GH18,Bacteria,Streptomyces_sp._A10(2020)
Streptomyces_sp._A144,Bacteria,rank_2,Streptomyces_sp._A144,Root,GH18,Bacteria,Streptomyces_sp._A144
Streptomyces_sp._A2-16,Bacteria,rank_2,Streptomyces_sp._A2-16,Root,GH18,Bacteria,Streptomyces_sp._A2-16
Streptomyces_sp._AD2-2,Bacteria,rank_2,Streptomyces_sp._AD2-2,Root,GH18,Bacteria,Streptomyces_sp._AD2-2
Streptomyces_sp._ADI95-16,Bacteria,rank_2,Streptomyces_sp._ADI95-16,Root,GH18,Bacteria,Streptomyces_sp._ADI95-16
Streptomyces_sp._Ae707_A7,Bacteria,rank_2,Streptomyces_sp._Ae707_A7,Root,GH18,Bacteria,Streptomyces_sp._Ae707_A7
Streptomyces_sp._AgN23,Bacteria,rank_2,Streptomyces_sp._AgN23,Root,GH18,Bacteria,Streptomyces_sp._AgN23
Streptomyces_sp._AJ9463,Bacteria,rank_2,Streptomyces_sp._AJ9463,Root,GH18,Bacteria,Streptomyces_sp._AJ9463
Streptomyces_sp._AMCC400023,Bacteria,rank_2,Streptomyces_sp._AMCC400023,Root,GH18,Bacteria,Streptomyces_sp._AMCC400023
Streptomyces_sp._BH-MK-02,Bacteria,rank_2,Streptomyces_sp._BH-MK-02,Root,GH18,Bacteria,Streptomyces_sp._BH-MK-02
Streptomyces_sp._BHT-5-2,Bacteria,rank_2,Streptomyces_sp._BHT-5-2,Root,GH18,Bacteria,Streptomyces_sp._BHT-5-2
Streptomyces_sp._C203,Bacteria,rank_2,Streptomyces_sp._C203,Root,GH18,Bacteria,Streptomyces_sp._C203
Streptomyces_sp._CA-210063,Bacteria,rank_2,Streptomyces_sp._CA-210063,Root,GH18,Bacteria,Streptomyces_sp._CA-210063
Streptomyces_sp._CB00271,Bacteria,rank_2,Streptomyces_sp._CB00271,Root,GH18,Bacteria,Streptomyces_sp._CB00271
Streptomyces_sp._CB01881,Bacteria,rank_2,Streptomyces_sp._CB01881,Root,GH18,Bacteria,Streptomyces_sp._CB01881
Streptomyces_sp._CB04723,Bacteria,rank_2,Streptomyces_sp._CB04723,Root,GH18,Bacteria,Streptomyces_sp._CB04723
Streptomyces_sp._CB09001,Bacteria,rank_2,Streptomyces_sp._CB09001,Root,GH18,Bacteria,Streptomyces_sp._CB09001
Streptomyces_sp._CB09030,Bacteria,rank_2,Streptomyces_sp._CB09030,Root,GH18,Bacteria,Streptomyces_sp._CB09030
Streptomyces_sp._CCM_MD2014,Bacteria,rank_2,Streptomyces_sp._CCM_MD2014,Root,GH18,Bacteria,Streptomyces_sp._CCM_MD2014
Streptomyces_sp._CdTB01,Bacteria,rank_2,Streptomyces_sp._CdTB01,Root,GH18,Bacteria,Streptomyces_sp._CdTB01
Streptomyces_sp._CFMR_7,Bacteria,rank_2,Streptomyces_sp._CFMR_7,Root,GH18,Bacteria,Streptomyces_sp._CFMR_7
Streptomyces_sp._CLI2509_CLI2905,Bacteria,rank_2,Streptomyces_sp._CLI2509_CLI2905,Root,GH18,Bacteria,Streptomyces_sp._CLI2509_CLI2905
Streptomyces_sp._CMB-StM0423,Bacteria,rank_2,Streptomyces_sp._CMB-StM0423,Root,GH18,Bacteria,Streptomyces_sp._CMB-StM0423
Streptomyces_sp._CNQ-509,Bacteria,rank_2,Streptomyces_sp._CNQ-509,Root,GH18,Bacteria,Streptomyces_sp._CNQ-509
Streptomyces_sp._CRCS-T-1,Bacteria,rank_2,Streptomyces_sp._CRCS-T-1,Root,GH18,Bacteria,Streptomyces_sp._CRCS-T-1
Streptomyces_sp._CRSS-Y-16,Bacteria,rank_2,Streptomyces_sp._CRSS-Y-16,Root,GH18,Bacteria,Streptomyces_sp._CRSS-Y-16
Streptomyces_sp._DSM_40750,Bacteria,rank_2,Streptomyces_sp._DSM_40750,Root,GH18,Bacteria,Streptomyces_sp._DSM_40750
Streptomyces_sp._DSM_40868,Bacteria,rank_2,Streptomyces_sp._DSM_40868,Root,GH18,Bacteria,Streptomyces_sp._DSM_40868
Streptomyces_sp._E44G,Bacteria,rank_2,Streptomyces_sp._E44G,Root,GH18,Bacteria,Streptomyces_sp._E44G
Streptomyces_sp._EAS-AB2608_NBRC_114648,Bacteria,rank_2,Streptomyces_sp._EAS-AB2608_NBRC_114648,Root,GH18,Bacteria,Streptomyces_sp._EAS-AB2608_NBRC_114648
Streptomyces_sp._ETH9427,Bacteria,rank_2,Streptomyces_sp._ETH9427,Root,GH18,Bacteria,Streptomyces_sp._ETH9427
Streptomyces_sp._fd1-xmd,Bacteria,rank_2,Streptomyces_sp._fd1-xmd,Root,GH18,Bacteria,Streptomyces_sp._fd1-xmd
Streptomyces_sp._FG7,Bacteria,rank_2,Streptomyces_sp._FG7,Root,GH18,Bacteria,Streptomyces_sp._FG7
Streptomyces_sp._FIT100,Bacteria,rank_2,Streptomyces_sp._FIT100,Root,GH18,Bacteria,Streptomyces_sp._FIT100
Streptomyces_sp._FR-008,Bacteria,rank_2,Streptomyces_sp._FR-008,Root,GH18,Bacteria,Streptomyces_sp._FR-008
Streptomyces_sp._G11C(2021),Bacteria,rank_2,Streptomyces_sp._G11C(2021),Root,GH18,Bacteria,Streptomyces_sp._G11C(2021)
Streptomyces_sp._GBA_94-10_4N24,Bacteria,rank_2,Streptomyces_sp._GBA_94-10_4N24,Root,GH18,Bacteria,Streptomyces_sp._GBA_94-10_4N24
Streptomyces_sp._GF20,Bacteria,rank_2,Streptomyces_sp._GF20,Root,GH18,Bacteria,Streptomyces_sp._GF20
Streptomyces_sp._GMY02,Bacteria,rank_2,Streptomyces_sp._GMY02,Root,GH18,Bacteria,Streptomyces_sp._GMY02
Streptomyces_sp._Go-475,Bacteria,rank_2,Streptomyces_sp._Go-475,Root,GH18,Bacteria,Streptomyces_sp._Go-475
Streptomyces_sp._Go40/10_Go_40/10,Bacteria,rank_2,Streptomyces_sp._Go40/10_Go_40/10,Root,GH18,Bacteria,Streptomyces_sp._Go40/10_Go_40/10
Streptomyces_sp._GQFP,Bacteria,rank_2,Streptomyces_sp._GQFP,Root,GH18,Bacteria,Streptomyces_sp._GQFP
Streptomyces_sp._GS7,Bacteria,rank_2,Streptomyces_sp._GS7,Root,GH18,Bacteria,Streptomyces_sp._GS7
Streptomyces_sp._HF10,Bacteria,rank_2,Streptomyces_sp._HF10,Root,GH18,Bacteria,Streptomyces_sp._HF10
Streptomyces_sp._HL-66,Bacteria,rank_2,Streptomyces_sp._HL-66,Root,GH18,Bacteria,Streptomyces_sp._HL-66
Streptomyces_sp._HNA39,Bacteria,rank_2,Streptomyces_sp._HNA39,Root,GH18,Bacteria,Streptomyces_sp._HNA39
Streptomyces_sp._HP-A2021,Bacteria,rank_2,Streptomyces_sp._HP-A2021,Root,GH18,Bacteria,Streptomyces_sp._HP-A2021
Streptomyces_sp._HU2014,Bacteria,rank_2,Streptomyces_sp._HU2014,Root,GH18,Bacteria,Streptomyces_sp._HU2014
Streptomyces_sp._ICC1,Bacteria,rank_2,Streptomyces_sp._ICC1,Root,GH18,Bacteria,Streptomyces_sp._ICC1
Streptomyces_sp._ID38640,Bacteria,rank_2,Streptomyces_sp._ID38640,Root,GH18,Bacteria,Streptomyces_sp._ID38640
Streptomyces_sp._INR7,Bacteria,rank_2,Streptomyces_sp._INR7,Root,GH18,Bacteria,Streptomyces_sp._INR7
Streptomyces_sp._JB150,Bacteria,rank_2,Streptomyces_sp._JB150,Root,GH18,Bacteria,Streptomyces_sp._JB150
Streptomyces_sp._Jing01,Bacteria,rank_2,Streptomyces_sp._Jing01,Root,GH18,Bacteria,Streptomyces_sp._Jing01
Streptomyces_sp._KPB2,Bacteria,rank_2,Streptomyces_sp._KPB2,Root,GH18,Bacteria,Streptomyces_sp._KPB2
Streptomyces_sp._KY2,Bacteria,rank_2,Streptomyces_sp._KY2,Root,GH18,Bacteria,Streptomyces_sp._KY2
Streptomyces_sp._KY70,Bacteria,rank_2,Streptomyces_sp._KY70,Root,GH18,Bacteria,Streptomyces_sp._KY70
Streptomyces_sp._KY75,Bacteria,rank_2,Streptomyces_sp._KY75,Root,GH18,Bacteria,Streptomyces_sp._KY75
Streptomyces_sp._LBUM_1475,Bacteria,rank_2,Streptomyces_sp._LBUM_1475,Root,GH18,Bacteria,Streptomyces_sp._LBUM_1475
Streptomyces_sp._LBUM_1480,Bacteria,rank_2,Streptomyces_sp._LBUM_1480,Root,GH18,Bacteria,Streptomyces_sp._LBUM_1480
Streptomyces_sp._LRE541,Bacteria,rank_2,Streptomyces_sp._LRE541,Root,GH18,Bacteria,Streptomyces_sp._LRE541
Streptomyces_sp._M54,Bacteria,rank_2,Streptomyces_sp._M54,Root,GH18,Bacteria,Streptomyces_sp._M54
Streptomyces_sp._MA3_2.13,Bacteria,rank_2,Streptomyces_sp._MA3_2.13,Root,GH18,Bacteria,Streptomyces_sp._MA3_2.13
Streptomyces_sp._Mg1,Bacteria,rank_2,Streptomyces_sp._Mg1,Root,GH18,Bacteria,Streptomyces_sp._Mg1
Streptomyces_sp._MOE7,Bacteria,rank_2,Streptomyces_sp._MOE7,Root,GH18,Bacteria,Streptomyces_sp._MOE7
Streptomyces_sp._MST-110588,Bacteria,rank_2,Streptomyces_sp._MST-110588,Root,GH18,Bacteria,Streptomyces_sp._MST-110588
Streptomyces_sp._NA00687,Bacteria,rank_2,Streptomyces_sp._NA00687,Root,GH18,Bacteria,Streptomyces_sp._NA00687
Streptomyces_sp._NA02950,Bacteria,rank_2,Streptomyces_sp._NA02950,Root,GH18,Bacteria,Streptomyces_sp._NA02950
Streptomyces_sp._NA03103,Bacteria,rank_2,Streptomyces_sp._NA03103,Root,GH18,Bacteria,Streptomyces_sp._NA03103
Streptomyces_sp._NA04227,Bacteria,rank_2,Streptomyces_sp._NA04227,Root,GH18,Bacteria,Streptomyces_sp._NA04227
Streptomyces_sp._NBC00162,Bacteria,rank_2,Streptomyces_sp._NBC00162,Root,GH18,Bacteria,Streptomyces_sp._NBC00162
Streptomyces_sp._NBU3104,Bacteria,rank_2,Streptomyces_sp._NBU3104,Root,GH18,Bacteria,Streptomyces_sp._NBU3104
Streptomyces_sp._NEAU-S7GS2,Bacteria,rank_2,Streptomyces_sp._NEAU-S7GS2,Root,GH18,Bacteria,Streptomyces_sp._NEAU-S7GS2
Streptomyces_sp._NEAU-sy36,Bacteria,rank_2,Streptomyces_sp._NEAU-sy36,Root,GH18,Bacteria,Streptomyces_sp._NEAU-sy36
Streptomyces_sp._P3,Bacteria,rank_2,Streptomyces_sp._P3,Root,GH18,Bacteria,Streptomyces_sp._P3
Streptomyces_sp._PAMC_26508,Bacteria,rank_2,Streptomyces_sp._PAMC_26508,Root,GH18,Bacteria,Streptomyces_sp._PAMC_26508
Streptomyces_sp._PLM4,Bacteria,rank_2,Streptomyces_sp._PLM4,Root,GH18,Bacteria,Streptomyces_sp._PLM4
Streptomyces_sp._QHH-9511,Bacteria,rank_2,Streptomyces_sp._QHH-9511,Root,GH18,Bacteria,Streptomyces_sp._QHH-9511
Streptomyces_sp._R527F,Bacteria,rank_2,Streptomyces_sp._R527F,Root,GH18,Bacteria,Streptomyces_sp._R527F
Streptomyces_sp._RerS4,Bacteria,rank_2,Streptomyces_sp._RerS4,Root,GH18,Bacteria,Streptomyces_sp._RerS4
Streptomyces_sp._RLB1-8,Bacteria,rank_2,Streptomyces_sp._RLB1-8,Root,GH18,Bacteria,Streptomyces_sp._RLB1-8
Streptomyces_sp._RLB1-9,Bacteria,rank_2,Streptomyces_sp._RLB1-9,Root,GH18,Bacteria,Streptomyces_sp._RLB1-9
Streptomyces_sp._RLB3-17,Bacteria,rank_2,Streptomyces_sp._RLB3-17,Root,GH18,Bacteria,Streptomyces_sp._RLB3-17
Streptomyces_sp._RLB3-6,Bacteria,rank_2,Streptomyces_sp._RLB3-6,Root,GH18,Bacteria,Streptomyces_sp._RLB3-6
Streptomyces_sp._RPA4-2,Bacteria,rank_2,Streptomyces_sp._RPA4-2,Root,GH18,Bacteria,Streptomyces_sp._RPA4-2
Streptomyces_sp._RPA4-5,Bacteria,rank_2,Streptomyces_sp._RPA4-5,Root,GH18,Bacteria,Streptomyces_sp._RPA4-5
Streptomyces_sp._S1D4-11,Bacteria,rank_2,Streptomyces_sp._S1D4-11,Root,GH18,Bacteria,Streptomyces_sp._S1D4-11
Streptomyces_sp._S4,Bacteria,rank_2,Streptomyces_sp._S4,Root,GH18,Bacteria,Streptomyces_sp._S4
Streptomyces_sp._S4.7,Bacteria,rank_2,Streptomyces_sp._S4.7,Root,GH18,Bacteria,Streptomyces_sp._S4.7
Streptomyces_sp._S501,Bacteria,rank_2,Streptomyces_sp._S501,Root,GH18,Bacteria,Streptomyces_sp._S501
Streptomyces_sp._S6,Bacteria,rank_2,Streptomyces_sp._S6,Root,GH18,Bacteria,Streptomyces_sp._S6
Streptomyces_sp._S8,Bacteria,rank_2,Streptomyces_sp._S8,Root,GH18,Bacteria,Streptomyces_sp._S8
Streptomyces_sp._SAT1,Bacteria,rank_2,Streptomyces_sp._SAT1,Root,GH18,Bacteria,Streptomyces_sp._SAT1
Streptomyces_sp._SCSIO_03032,Bacteria,rank_2,Streptomyces_sp._SCSIO_03032,Root,GH18,Bacteria,Streptomyces_sp._SCSIO_03032
Streptomyces_sp._SCUT-3,Bacteria,rank_2,Streptomyces_sp._SCUT-3,Root,GH18,Bacteria,Streptomyces_sp._SCUT-3
Streptomyces_sp._SGAir0924,Bacteria,rank_2,Streptomyces_sp._SGAir0924,Root,GH18,Bacteria,Streptomyces_sp._SGAir0924
Streptomyces_sp._Sge12,Bacteria,rank_2,Streptomyces_sp._Sge12,Root,GH18,Bacteria,Streptomyces_sp._Sge12
Streptomyces_sp._SirexAA-E,Bacteria,rank_2,Streptomyces_sp._SirexAA-E,Root,GH18,Bacteria,Streptomyces_sp._SirexAA-E
Streptomyces_sp._SM17,Bacteria,rank_2,Streptomyces_sp._SM17,Root,GH18,Bacteria,Streptomyces_sp._SM17
Streptomyces_sp._SM18,Bacteria,rank_2,Streptomyces_sp._SM18,Root,GH18,Bacteria,Streptomyces_sp._SM18
Streptomyces_sp._SN-593,Bacteria,rank_2,Streptomyces_sp._SN-593,Root,GH18,Bacteria,Streptomyces_sp._SN-593
Streptomyces_sp._So13.3,Bacteria,rank_2,Streptomyces_sp._So13.3,Root,GH18,Bacteria,Streptomyces_sp._So13.3
Streptomyces_sp._SS52,Bacteria,rank_2,Streptomyces_sp._SS52,Root,GH18,Bacteria,Streptomyces_sp._SS52
Streptomyces_sp._ST1015,Bacteria,rank_2,Streptomyces_sp._ST1015,Root,GH18,Bacteria,Streptomyces_sp._ST1015
Streptomyces_sp._ST13-2-2,Bacteria,rank_2,Streptomyces_sp._ST13-2-2,Root,GH18,Bacteria,Streptomyces_sp._ST13-2-2
Streptomyces_sp._SYP-A7193,Bacteria,rank_2,Streptomyces_sp._SYP-A7193,Root,GH18,Bacteria,Streptomyces_sp._SYP-A7193
Streptomyces_sp._TLI_053,Bacteria,rank_2,Streptomyces_sp._TLI_053,Root,GH18,Bacteria,Streptomyces_sp._TLI_053
Streptomyces_sp._TN58,Bacteria,rank_2,Streptomyces_sp._TN58,Root,GH18,Bacteria,Streptomyces_sp._TN58
Streptomyces_sp._Tu_2975,Bacteria,rank_2,Streptomyces_sp._Tu_2975,Root,GH18,Bacteria,Streptomyces_sp._Tu_2975
Streptomyces_sp._Tue_6075_Tue6075,Bacteria,rank_2,Streptomyces_sp._Tue_6075_Tue6075,Root,GH18,Bacteria,Streptomyces_sp._Tue_6075_Tue6075
Streptomyces_sp._V17-9,Bacteria,rank_2,Streptomyces_sp._V17-9,Root,GH18,Bacteria,Streptomyces_sp._V17-9
Streptomyces_sp._W1SF4,Bacteria,rank_2,Streptomyces_sp._W1SF4,Root,GH18,Bacteria,Streptomyces_sp._W1SF4
Streptomyces_sp._WA1-19,Bacteria,rank_2,Streptomyces_sp._WA1-19,Root,GH18,Bacteria,Streptomyces_sp._WA1-19
Streptomyces_sp._WA6-1-16,Bacteria,rank_2,Streptomyces_sp._WA6-1-16,Root,GH18,Bacteria,Streptomyces_sp._WA6-1-16
Streptomyces_sp._WAC_01438,Bacteria,rank_2,Streptomyces_sp._WAC_01438,Root,GH18,Bacteria,Streptomyces_sp._WAC_01438
Streptomyces_sp._WAC_01529,Bacteria,rank_2,Streptomyces_sp._WAC_01529,Root,GH18,Bacteria,Streptomyces_sp._WAC_01529
Streptomyces_sp._WAC_06738,Bacteria,rank_2,Streptomyces_sp._WAC_06738,Root,GH18,Bacteria,Streptomyces_sp._WAC_06738
Streptomyces_sp._WAC00288,Bacteria,rank_2,Streptomyces_sp._WAC00288,Root,GH18,Bacteria,Streptomyces_sp._WAC00288
Streptomyces_sp._WAC00303,Bacteria,rank_2,Streptomyces_sp._WAC00303,Root,GH18,Bacteria,Streptomyces_sp._WAC00303
Streptomyces_sp._WY228,Bacteria,rank_2,Streptomyces_sp._WY228,Root,GH18,Bacteria,Streptomyces_sp._WY228
Streptomyces_sp._XC_2026,Bacteria,rank_2,Streptomyces_sp._XC_2026,Root,GH18,Bacteria,Streptomyces_sp._XC_2026
Streptomyces_sp._YIM_121038,Bacteria,rank_2,Streptomyces_sp._YIM_121038,Root,GH18,Bacteria,Streptomyces_sp._YIM_121038
