genome	taxonomy	completeness	contamination
Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.76_80.75_1.15	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Herminiimonas;s__	80.75	1.15
Bog.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.31_90.40_2.38	d__Bacteria;p__FCPU426;c__Palsa-1180;o__Palsa-1180;f__Palsa-1180;g__Bog-1183;s__Bog-1183 sp003136635	90.40	2.38
Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.3_77.40_5.01	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__	77.40	5.01
Fen.Labelled.R1.T2.F2.trimmomatic.megahit_bin.19_76.10_1.42	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum;s__	76.10	1.42
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.79_97.22_1.71	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Sulfotelmatobacter;s__	97.22	1.71
Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.101_76.87_1.85	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__;s__	76.87	1.85
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.239_74.60_5.56	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__;s__	74.60	5.56
Palsa.Labelled.R3.T2.F2.trimmomatic.megahit_bin.27_98.35_2.11	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__Palsa-1447 sp003140665	98.35	2.11
Fen.Labelled.R1.T2.F4.trimmomatic.metaspades_bin.16_95.29_1.61	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	95.29	1.61
Palsa.Labelled.R3.T2.F2.trimmomatic.megahit_bin.46_84.29_3.50	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	84.29	3.50
Bog.Labelled.R1.T3.F3.trimmomatic.megahit_bin.87_77.76_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	77.76	1.72
Palsa.Labelled.R3.T3.F3.JGI.BFC.metaspades_bin.121_93.46_0.94	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	93.46	0.94
Bog.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.84_81.29_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	81.29	1.72
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.10_88.32_2.81	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	88.32	2.81
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.8_97.31_0.54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	97.31	0.54
Bog.Unlabelled.R2.T2.F1.trimmomatic.metaspades_bin.72_73.28_0.53	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__	73.28	0.53
Bog.None.R2.T0.JGI.BFC.metaspades_bin.285_73.52_1.52	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Rhodoblastus;s__	73.52	1.52
Bog.Labelled.R1.T2.F1.JGI.BFC.metaspades_bin.71_90.97_1.92	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__Palsa-948;g__;s__	90.97	1.92
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.81_90.22_1.08	d__Bacteria;p__Planctomycetota;c__UBA11346;o__UBA11346;f__UBA11346;g__BOG-1363;s__BOG-1363 sp003136555	90.22	1.08
Bog.Labelled.R1.T2.F3.trimmomatic.metaspades_bin.81_70.11_6.06	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	70.11	6.06
Fen.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.17_85.54_0.00	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__Firm-11;s__	85.54	0.00
Palsa.Labelled.R1.T3.F2.JGI.BFC.metaspades_bin.3_85.15_0.57	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6186;f__UBA6186;g__;s__	85.15	0.57
Bog.Unlabelled.R1.T1.F3.trimmomatic.megahit_bin.58_93.79_4.01	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003137095	93.79	4.01
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.99_71.75_1.29	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	71.75	1.29
Bog.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.60_90.81_3.61	d__Bacteria;p__FCPU426;c__Palsa-1180;o__Palsa-1180;f__Palsa-1180;g__Bog-1183;s__Bog-1183 sp003136635	90.81	3.61
Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.200_84.13_3.85	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia_A;o__UBA1018;f__UBA1018;g__;s__	84.13	3.85
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.66_88.51_0.00	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__Firm-11;s__	88.51	0.00
Bog.Labelled.R3.T2.F3.trimmomatic.metaspades_bin.142_91.89_0.00	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935	91.89	0.00
Fen.Labelled.R1.T1.F4.trimmomatic.metaspades_bin.45_92.53_1.84	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Frankiaceae;g__;s__	92.53	1.84
Bog.Unlabelled.R2.T1.F2.trimmomatic.megahit_bin.103_85.65_9.24	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__TOLSYN;s__	85.65	9.24
Bog.Unlabelled.R2.T1.F3.trimmomatic.metaspades_bin.40_81.22_4.80	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	81.22	4.80
Fen.Labelled.R1.T2.F2.JGI.BFC.metaspades_bin.20_72.04_6.06	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	72.04	6.06
Palsa.Labelled.R1.T2.F3.trimmomatic.megahit_bin.72_92.61_1.94	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	92.61	1.94
Fen.Labelled.R1.T3.F2.trimmomatic.metaspades_bin.91_75.45_1.09	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales_A;f__;g__;s__	75.45	1.09
Palsa.Labelled.R1.T1.F1.trimmomatic.metaspades_bin.13_89.70_2.64	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__Palsa-295 sp003156635	89.70	2.64
Bog.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.144_92.54_1.08	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA10324;g__;s__	92.54	1.08
Bog.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.87_76.90_0.00	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__BOG-234;s__	76.90	0.00
Bog.None.R2.T0.JGI.BFC.metaspades_bin.185_89.53_6.76	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__UBA11358 sp003139955	89.53	6.76
Bog.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.48_82.76_1.72	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__;g__;s__	82.76	1.72
Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.49_84.12_6.55	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	84.12	6.55
Palsa.Labelled.R2.T2.F2.trimmomatic.megahit_bin.39_94.16_3.28	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp003165655	94.16	3.28
Palsa.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.130_76.72_5.17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	76.72	5.17
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.132_82.14_2.01	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	82.14	2.01
Bog.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.56_74.76_2.14	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935	74.76	2.14
Palsa.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.15_73.42_3.33	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	73.42	3.33
Bog.Unlabelled.R1.T2.F3.JGI.BFC.metaspades_bin.117_90.65_5.16	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__PALSA-1152;s__	90.65	5.16
Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.136_99.12_0.00	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-375;s__Bog-375 sp003142185	99.12	0.00
Bog.Labelled.R1.T3.F2.trimmomatic.megahit_bin.48_78.69_2.56	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__	78.69	2.56
Fen.Labelled.R1.T2.F1.trimmomatic.megahit_bin.6_70.65_0.40	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	70.65	0.40
Palsa.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.119_84.39_8.22	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	84.39	8.22
Palsa.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.53_87.29_5.56	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__	87.29	5.56
Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.68_84.02_2.41	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__BOG-938;s__	84.02	2.41
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.57_92.40_4.63	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__UBA7541;s__	92.40	4.63
Palsa.Labelled.R3.T3.F3.trimmomatic.megahit_bin.24_87.85_6.77	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	87.85	6.77
Fen.Labelled.R3.T2.F3.trimmomatic.megahit_bin.28_94.83_1.50	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1794;s__UBA1794 sp002315435	94.83	1.50
Fen.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.41_87.73_1.84	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SZUA-378;s__	87.73	1.84
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.119_93.31_3.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__BOG-938;s__	93.31	3.31
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.277_89.88_2.90	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Palsa-1150;s__	89.88	2.90
Palsa.Labelled.R1.T2.F1.trimmomatic.megahit_bin.17_97.70_1.71	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Sulfotelmatobacter;s__	97.70	1.71
Bog.None.R1.T0.trimmomatic.megahit_bin.247_97.61_0.50	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidocella;s__Acidocella sp003137135	97.61	0.50
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.32_87.94_2.74	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__TOLSYN;s__	87.94	2.74
Bog.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.101_89.74_6.48	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UMGS1585;s__	89.74	6.48
Fen.Labelled.R1.T3.F2.trimmomatic.metaspades_bin.46_88.34_0.95	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia_A;o__UBA1018;f__;g__;s__	88.34	0.95
Fen.Unlabelled.R2.T2.F2.trimmomatic.megahit_bin.5_71.03_0.00	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	71.03	0.00
Fen.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.5_78.34_3.47	d__Bacteria;p__Patescibacteria;c__ABY1;o__2-02-FULL-49-11;f__;g__;s__	78.34	3.47
Bog.Labelled.R2.T1.F3.trimmomatic.megahit_bin.51_73.58_1.68	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	73.58	1.68
Palsa.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.21_93.82_1.48	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	93.82	1.48
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.46_75.47_5.17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	75.47	5.17
Bog.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.100_87.84_4.05	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__	87.84	4.05
Fen.Unlabelled.R1.T2.F1.trimmomatic.megahit_bin.97_78.90_6.02	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__	78.90	6.02
Bog.None.R3.T0.trimmomatic.megahit_bin.129_71.93_1.28	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Sulfotelmatobacter;s__	71.93	1.28
Bog.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.21_91.45_2.14	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003138895	91.45	2.14
Palsa.Labelled.R3.T3.F1.trimmomatic.metaspades_bin.87_96.88_1.49	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__;s__	96.88	1.49
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.13_76.77_5.18	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__	76.77	5.18
Bog.Labelled.R1.T3.F2.trimmomatic.metaspades_bin.109_84.52_1.28	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003138895	84.52	1.28
Bog.Unlabelled.R1.T2.F3.trimmomatic.megahit_bin.118_79.51_6.34	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__;s__	79.51	6.34
Bog.None.R2.T0.JGI.BFC.metaspades_bin.300_88.68_3.25	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	88.68	3.25
Bog.Unlabelled.R2.T2.F2.trimmomatic.metaspades_bin.63_100.00_1.75	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-375;s__Bog-375 sp003142185	100.00	1.75
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.10_98.68_0.79	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga;s__	98.68	0.79
Fen.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.35_94.19_0.54	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__UBA7703;s__	94.19	0.54
Palsa.Labelled.R3.T3.F3.JGI.BFC.metaspades_bin.41_96.47_1.67	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	96.47	1.67
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.22_85.03_1.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__BOG-933;s__BOG-933 sp003165295	85.03	1.31
Bog.Unlabelled.R1.T2.F3.JGI.BFC.metaspades_bin.14_81.64_5.20	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__UBA8260;f__UBA8260;g__UBA8260;s__UBA8260 sp003142035	81.64	5.20
Bog.Labelled.R1.T2.F2.trimmomatic.megahit_bin.7_87.18_2.63	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	87.18	2.63
Bog.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.20_92.57_2.70	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__UBA11358 sp003139955	92.57	2.70
Palsa.Unlabelled.R2.T2.F2.trimmomatic.megahit_bin.20_79.81_2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825	79.81	2.32
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.18_97.54_0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__UBA1941;s__UBA1941 sp003165135	97.54	0.99
Bog.None.R2.T0.trimmomatic.megahit_bin.75_88.18_7.24	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__	88.18	7.24
Palsa.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.16_72.41_2.59	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	72.41	2.59
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.73_87.08_9.10	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	87.08	9.10
Bog.Labelled.R1.T2.F1.trimmomatic.megahit_bin.83_74.77_1.23	d__Bacteria;p__FCPU426;c__Palsa-1180;o__Palsa-1180;f__Palsa-1180;g__Bog-1183;s__Bog-1183 sp003136635	74.77	1.23
Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.29_83.90_1.28	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UMGS1585;s__	83.90	1.28
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.314_78.49_6.41	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Bog-473;s__	78.49	6.41
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.79_84.82_1.92	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	84.82	1.92
Bog.Labelled.R1.T3.F1.trimmomatic.megahit_bin.61_97.58_0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	97.58	0.99
Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.116_74.95_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	74.95	1.72
Palsa.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.40_85.96_5.56	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Bog-473;s__	85.96	5.56
Palsa.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.12_98.88_3.27	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	98.88	3.27
Palsa.Unlabelled.R2.T2.F1.JGI.BFC.metaspades_bin.27_97.41_1.44	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	97.41	1.44
Bog.None.R2.T0.JGI.BFC.metaspades_bin.215_94.93_6.25	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__	94.93	6.25
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.40_88.79_1.71	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__	88.79	1.71
Bog.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.151_75.59_2.79	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	75.59	2.79
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.320_77.36_1.34	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__	77.36	1.34
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.204_89.10_8.12	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	89.10	8.12
Fen.Labelled.R1.T3.F3.JGI.BFC.metaspades_bin.41_97.82_0.89	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__BOG-933;s__	97.82	0.89
Palsa.Labelled.R2.T3.F1.trimmomatic.megahit_bin.60_96.63_0.40	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	96.63	0.40
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.119_82.46_3.51	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Holophaga;s__	82.46	3.51
Palsa.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.38_71.36_0.00	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	71.36	0.00
Fen.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.22_85.02_6.72	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	85.02	6.72
Bog.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.28_77.90_3.26	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__	77.90	3.26
Fen.Labelled.R1.T2.F4.trimmomatic.megahit_bin.31_95.05_0.60	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	95.05	0.60
Fen.Labelled.R3.T1.F3.trimmomatic.megahit_bin.9_90.10_3.49	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	90.10	3.49
Bog.Unlabelled.R1.T1.F3.trimmomatic.metaspades_bin.89_95.35_1.15	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	95.35	1.15
Palsa.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.40_80.61_1.85	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__Palsa-1478;s__	80.61	1.85
Bog.Unlabelled.R2.T2.F3.JGI.BFC.metaspades_bin.10_85.80_5.63	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__	85.80	5.63
Palsa.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.23_95.38_0.50	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-513;s__	95.38	0.50
Fen.Labelled.R3.T2.F3.JGI.BFC.metaspades_bin.7_83.32_3.14	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	83.32	3.14
Bog.None.R2.T0.trimmomatic.megahit_bin.124_78.07_2.79	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidocella;s__Acidocella sp003137135	78.07	2.79
Bog.None.R2.T0.trimmomatic.megahit_bin.300_90.27_9.85	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__BOG-938;s__	90.27	9.85
Palsa.Labelled.R3.T3.F3.JGI.BFC.metaspades_bin.68_70.80_4.23	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia phenazinium_C	70.80	4.23
