ko_id	gene_id	taxonomy
K11180	Bog.Unlabelled.R2.T2.F1.JGI.BFC.metaspades_bin.49_97.17_0.85_scaffold_263_c1_19	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T2.F1.trimmomatic.megahit_bin.118_92.47_1.28_k141_258867_5	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T2.F1.trimmomatic.megahit_bin.121_85.36_7.47_k141_1300013_16	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T2.F1.trimmomatic.metaspades_bin.162_90.12_0.05_NODE_189_length_71774_cov_36.084315_36	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T2.F1.trimmomatic.metaspades_bin.62_81.47_2.59_NODE_97_length_94229_cov_12.932922_13	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.17_96.53_1.33_scaffold_25_c1_69	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.60_78.55_1.76_scaffold_8698_c1_4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__
K11180	Bog.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.76_88.21_3.88_scaffold_131_c1_55	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T2.F2.trimmomatic.megahit_bin.106_92.04_1.88_k141_1406251_13	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T2.F2.trimmomatic.megahit_bin.48_89.82_2.49_k141_1534817_8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R2.T2.F2.trimmomatic.megahit_bin.9_90.69_8.31_k141_904749_6	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T2.F2.trimmomatic.metaspades_bin.105_88.76_0.85_NODE_232_length_73817_cov_23.123844_27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T2.F2.trimmomatic.metaspades_bin.76_88.91_6.47_NODE_88_length_113822_cov_12.089015_23	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T2.F2.trimmomatic.metaspades_bin.93_84.89_2.05_NODE_2401_length_24804_cov_10.874015_9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__
K11180	Bog.Unlabelled.R2.T2.F3.JGI.BFC.metaspades_bin.33_75.66_9.81_scaffold_1333_c1_2	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T2.F3.JGI.BFC.metaspades_bin.45_97.33_0.05_scaffold_5_c2_8	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T2.F3.trimmomatic.megahit_bin.60_93.75_0.00_k141_546098_19	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T2.F3.trimmomatic.metaspades_bin.25_87.67_2.59_NODE_1069_length_19913_cov_7.511028_6	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T2.F3.trimmomatic.metaspades_bin.87_92.90_0.00_NODE_231_length_44119_cov_16.698824_27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.103_75.80_3.42_scaffold_12868_c1_3	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.41_87.34_6.70_scaffold_155_c1_18	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.96_83.01_0.00_k141_1325868_27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.127_87.74_0.00_NODE_201_length_79139_cov_30.927862_38	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.81_85.37_5.17_NODE_845_length_41396_cov_10.738008_33	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.43_95.67_0.00_scaffold_271_c1_27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.69_94.23_0.86_scaffold_35_c1_55	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.126_83.42_2.14_k141_35746_4	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.57_82.41_0.30_k141_1179018_2	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__
K11180	Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.163_87.55_0.05_NODE_293_length_71819_cov_49.862424_27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.185_82.76_6.83_NODE_52_length_136504_cov_21.757301_81	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.201_91.17_0.00_NODE_3831_length_22838_cov_5.636966_23	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__
K11180	Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.51_70.27_8.62_NODE_8299_length_14669_cov_4.123170_3	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__TOLSYN;s__
K11180	Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.80_91.48_2.02_NODE_3391_length_24489_cov_6.727265_17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.47_85.63_9.77_scaffold_398_c1_30	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.74_81.97_2.14_scaffold_4641_c1_9	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.97_95.37_4.92_scaffold_6607_c1_4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.66_87.48_0.21_k141_113107_6	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.86_96.87_3.43_k141_832937_8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.91_85.74_9.05_k141_850206_35	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.67_91.58_1.87_NODE_2714_length_24492_cov_11.536522_9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.8_93.68_0.85_NODE_49_length_138092_cov_22.505060_76	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.87_82.07_2.86_NODE_10081_length_11027_cov_3.809880_11	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__
K11180	Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.94_87.01_5.06_NODE_41727_length_3946_cov_4.041378_6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003137095
K11180	Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.97_85.47_1.72_NODE_111_length_102875_cov_10.967574_23	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.35_91.54_0.05_NODE_451_length_42699_cov_31.311064_27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.53_74.22_8.62_NODE_1689_length_20190_cov_7.158927_10	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.59_89.12_0.00_NODE_161_length_71770_cov_41.444440_36	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.67_85.34_8.33_NODE_130_length_78631_cov_14.200647_19	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.92_85.77_2.75_NODE_1275_length_28208_cov_8.890065_24	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.134_95.20_1.28_scaffold_724_c1_8	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.52_94.99_2.80_scaffold_16567_c1_8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.90_73.44_6.88_scaffold_24727_c1_2	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.111_94.92_3.31_k141_679269_8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.116_92.25_0.93_k141_1238191_27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.103_92.47_0.00_NODE_332_length_73814_cov_16.353476_27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.166_97.39_8.03_NODE_17165_length_8155_cov_9.999136_8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-930;s__
K11180	Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.19_89.87_1.16_NODE_3230_length_23862_cov_44.956693_9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.212_82.07_6.03_NODE_5119_length_18240_cov_6.945285_10	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.174_86.24_0.00_NODE_135_length_80757_cov_26.372828_38	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.31_82.74_3.45_NODE_64_length_114541_cov_10.984173_62	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.29_82.83_7.41_NODE_10_length_172437_cov_12.491983_78	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.37_91.83_0.00_NODE_111_length_78472_cov_24.193874_36	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.84_83.64_5.02_NODE_1971_length_21773_cov_7.243945_11	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.12_92.37_7.33_scaffold_1935_c1_18	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.124_93.80_4.30_scaffold_16551_c1_2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003137095
K11180	Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.125_99.75_5.02_scaffold_13847_c1_8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.67_97.38_0.85_scaffold_756_c1_8	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.145_91.95_3.19_k141_190332_3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003137095
K11180	Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.18_96.19_4.26_k141_581374_4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.50_90.47_1.80_k141_1112450_4	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.74_84.82_7.07_k141_655725_6	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.114_86.01_8.55_NODE_17704_length_7610_cov_4.046195_6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-930;s__
K11180	Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.180_93.32_0.85_NODE_290_length_72106_cov_21.166882_36	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.181_88.43_2.59_NODE_914_length_44337_cov_11.497697_18	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.182_90.18_0.00_NODE_3088_length_23862_cov_19.407443_16	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.141_90.83_0.00_NODE_85_length_101350_cov_17.920016_49	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.111_89.55_0.00_NODE_186_length_79079_cov_40.766805_38	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.84_78.47_3.45_NODE_75_length_107136_cov_19.578599_44	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.90_93.68_0.00_NODE_263_length_70461_cov_5.789464_34	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__
K11180	Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.115_96.53_1.76_scaffold_324_c2_8	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.56_97.76_1.08_scaffold_15491_c1_3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.92_82.75_9.00_scaffold_6853_c1_6	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.41_95.67_0.12_k141_644639_15	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.5_86.34_6.03_k141_574784_18	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.69_95.98_3.76_k141_1179313_8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.108_96.35_4.01_NODE_28754_length_5677_cov_4.299538_2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-930;s__
K11180	Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.197_89.03_2.80_NODE_4108_length_22350_cov_17.844091_16	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.50_92.82_0.05_NODE_377_length_76890_cov_10.938036_28	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.6_74.70_2.80_NODE_8465_length_13979_cov_4.576128_10	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__
K11180	Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.85_86.55_5.81_NODE_680_length_58927_cov_7.168212_18	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Fen.Labelled.R1.T3.F1.JGI.BFC.metaspades_bin.2_92.33_2.04_scaffold_630_c1_5	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Fen.Labelled.R1.T3.F1.trimmomatic.megahit_bin.79_94.82_2.42_k141_1332759_30	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Fen.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.65_95.46_0.85_NODE_541_length_49912_cov_11.608320_10	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Fen.Labelled.R1.T3.F2.JGI.BFC.metaspades_bin.16_78.43_3.04_scaffold_5153_c1_10	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Fen.Labelled.R1.T3.F2.trimmomatic.megahit_bin.19_90.26_0.00_k141_568730_27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Fen.Labelled.R1.T3.F2.trimmomatic.metaspades_bin.40_89.03_0.85_NODE_27_length_139576_cov_21.660087_30	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Fen.Labelled.R1.T3.F3.JGI.BFC.metaspades_bin.38_70.95_2.56_scaffold_1244_c1_3	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Fen.Labelled.R1.T3.F3.trimmomatic.megahit_bin.59_88.55_1.28_k141_51341_27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Fen.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.27_91.23_0.00_NODE_101_length_80060_cov_24.793900_32	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Fen.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.77_83.62_3.79_NODE_120_length_73361_cov_11.025878_47	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
K11180	Fen.Labelled.R1.T3.F4.JGI.BFC.metaspades_bin.30_89.30_1.28_scaffold_283_c1_7	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
K11180	Fen.Labelled.R1.T3.F4.JGI.BFC.metaspades_bin.32_77.02_3.57_scaffold_9024_c1_8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__
K11180	Fen.Labelled.R1.T3.F4.trimmomatic.megahit_bin.2_97.17_1.71_k141_1187105_27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935
